0
0
0
0
0
0
9
41
30
27
20
24
37
26
30
27
19
18
19
16
20
25
24
22
24
22
25
25
26
28
33
31
29
28
16
21
28
24
30
28
35
24
20
36
21
31
31
25
29
28
33
31
26
41
28
23
24
26
26
30
29
34
24
25
22
32
29
25
35
31
28
25
27
30
23
23
21
36
29
28
29
24
21
16
20
35
22
24
26
29
32
21
16
24
27
31
37
25
26
34
26
20
26
31
31
28
17
37
33
24
26
17
38
26
22
31
23
25
24
24
26
23
34
29
21
33
36
33
22
23
24
26
25
31
34
30
27
31
38
22
33
34
36
36
30
32
28
31
31
26
34
27
27
26
37
20
28
27
29
31
31
20
22
22
28
24
23
29
27
24
28
27
37
31
14
27
31
29
30
26
38
33
28
29
26
21
22
22
36
36
39
30
38
35
29
22
25
34
27
33
29
22
25
23
20
23
22
24
23
27
30
24
28
30
25
19
24
29
23
22
24
29
23
25
25
28
29
35
30
36
22
29
22
19
32
27
20
20
28
28
22
22
29
32
24
19
38
26
28
29
25
26
33
21
25
32
25
27
31
28
31
20
22
21
27
20
28
29
27
28
30
25
17
19
21
19
16
25
30
22
35
18
29
32
30
25
21
18
23
28
28
24
22
26
30
30
28
31
23
26
28
34
33
22
26
14
20
24
30
30
20
32
26
31
28
30
25
30
25
23
28
43
22
26
33
27
34
25
25
32
22
25
29
31
30
29
26
25
25
32
26
27
19
18
17
27
28
20
27
31
28
30
25
31
25
27
23
21
30
26
27
32
30
35
26
23
25
29
21
23
29
32
31
21
28
26
28
35
25
29
25
28
27
28
33
26
33
39
25
24
32
22
35
29
21
32
30
27
34
32
20
23
26
30
27
29
20
25
27
23
32
31
22
32
16
33
26
32
28
33
32
27
39
31
31
31
29
35
34
23
18
24
23
32
40
28
22
29
22
22
38
37
26
29
24
23
32
24
24
24
27
28
32
26
24
28
29
26
30
30
20
27
34
25
40
39
26
24
35
28
32
35
20
27
19
32
30
22
23
26
29
26
25
31
27
23
23
25
29
20
28
27
34
21
27
24
28
29
20
27
30
31
25
29
20
24
25
27
32
28
30
25
23
19
22
30
34
22
38
22
20
26
28
27
13
18
21
30
36
35
23
25
26
24
21
30
33
30
43
35
30
28
23
39
22
34
28
34
34
23
27
25
35
27
34
32
24
25
21
20
22
29
30
33
25
23
28
24
32
30
24
26
34
29
32
27
22
34
29
31
25
29
32
37
16
36
26
28
34
20
31
24
28
28
25
34
13
36
24
26
30
24
19
20
33
24
29
21
20
33
39
38
30
28
34
37
33
30
31
21
36
28
22
23
26
24
31
29
28
30
24
26
33
30
26
27
25
18
18
32
27
26
28
26
23
24
27
29
32
31
20
27
22
33
28
29
29
28
26
30
23
26
26
28
30
31
20
36
20
20
28
21
21
28
33
37
31
26
28
29
26
20
25
28
22
27
30
32
34
27
29
21
28
28
27
29
24
29
30
26
28
32
32
14
39
27
18
13
25
29
24
34
29
35
20
25
27
32
36
25
28
30
26
31
37
33
22
28
32
31
30
18
36
26
37
27
23
21
34
24
30
30
30
40
29
31
33
31
33
29
40
27
26
27
36
26
30
29
29
33
18
24
26
25
18
33
19
28
31
36
35
28
24
29
35
20
24
33
28
22
18
33
30
27
28
31
24
20
20
37
31
26
30
21
35
29
28
23
33
29
29
30
32
34
32
35
24
20
24
35
32
33
29
28
35
23
31
29
34
38
27
34
26
36
30
26
24
32
29
24
29
25
27
34
23
27
29
29
24
17
35
36
27
37
33
28
28
24
33
32
33
29
20
25
31
30
23
30
32
26
28
30
29
26
28
30
19
33
28
26
36
33
32
26
32
19
30
30
26
34
27
26
27
30
28
20
22
33
26
33
24
29
38
29
30
34
26
26
25
29
30
27
29
28
31
26
27
33
16
35
32
30
28
30
34
28
30
24
32
25
29
24
27
44
31
31
30
33
28
42
30
25
42
41
38
33
33
35
34
31
33
38
30
33
35
38
38
35
36
23
41
32
30
29
30
26
31
26
25
36
39
34
32
26
26
24
27
43
28
31
26
36
29
36
31
27
32
24
30
31
27
28
30
39
36
31
31
34
42
38
30
24
29
32
31
37
29
30
35
35
25
35
21
28
42
40
23
25
37
27
17
35
38
26
31
34
30
27
35
39
28
28
37
38
24
30
29
35
31
30
33
33
34
32
24
31
32
32
24
26
30
41
25
42
25
43
39
35
37
26
31
37
28
40
32
46
27
43
34
35
34
40
28
36
41
29
47
34
39
32
37
38
23
38
31
35
41
31
26
25
39
32
40
35
31
32
47
44
42
37
37
30
46
31
41
30
